name,description,sku,barcode,category_id,location_id,location,min_stock,max_stock,purchase_price,sale_price,tax_rate,status
TABLERO DE VELOCIMETRO,,PF402416,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-E,5,,478.8,718,0,active
TABLERO DE VELOCIMETRO 5TA,,PF402416-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-C,5,,240,300,0,active
SENSOR DE COMBUSTIBLE,,PF402600,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E08-D,5,,77,115,0,active
SENSOR DE COMBUSTIBLE,,PF402600-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-A,5,,77,115,0,active
AMARRILLA,,PF403400,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-C,5,,158.9,238,0,active
CABLE DE CARGA USB,,PF403400-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,158.9,238,0,active
PERNO M8X144.5,,PF511021,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-B,5,,13.3,20,0,active
PINON DE LEVAS,,PF511258,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,23.1,35,0,active
PISTON COMPLETO,,PF521205,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-D,5,,191.8,287,0,active
PISTON COMPLETO,,PF521205-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-D,5,,191.8,287,0,active
KIT DE PISTON BM150 STD,,PF521205-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,62,100,0,active
CIGUENAL COMPLETO,,PF531000,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,807.8,1212,0,active
CIGUENAL,,PF531033-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-B,5,,320,450,0,active
CIGUENAL COMPLETO,,PF531066,,56a1ddfc-2ea1-4207-9c54-b4cb7c4c29d4,,02A04E15-B,5,,702.8,1054,0,active
CONJUNTO DE CIGÜENAL 5ta,,PF531089,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,807.8,1212,0,active
ANILLO EJE DE CARTER,,PF541018,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-A,5,,13.3,20,0,active
AMARRILLA,,PF541217,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-A,5,,8.4,12,0,active
EMPAQUE DE CUBIERTA MAGNETO,,PF541286,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB4-W,5,,11.2,17,0,active
CUBIERTA DE PINON,,PF541287,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,55.3,83,0,active
CUBIERTA DE PINON,,PF541287-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-W,5,,55.3,83,0,active
CUBIERTA DE PINON,,PF541287-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-W,5,,55.3,83,0,active
EJE CONDUCTOR TRANSMISION,,PF551002,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-B,5,,71.4,107,0,active
EJE CONDUCTOR TRANSMISION,,PF551002-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-C,5,,71.4,107,0,active
EJE CONDUCTOR TRANSMISION,,PF551002-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-B,5,,71.4,107,0,active
EJE CONDUCIDO TRANSMISION,,PF551003,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-C,5,,58.1,87,0,active
EJE CONDUCIDO TRANSMISION,,PF551003-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A02E09-B,5,,58.1,87,0,active
EJE CONDUCIDO TRANSMISION,,PF551003-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-B,5,,58.1,87,0,active
PINON DE SEGUNDA CONDUCTOR,,PF551200,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,51.8,78,0,active
PINON DE TERCERA CONDUCTOR,,PF551201,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,58.8,88,0,active
PINON DE CUARTA CONDUCTOR,,PF551202,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,46.9,70,0,active
PINON DE SEGUNDA CONDUCIDO,,PF551203,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,63.7,95,0,active
PINON DE SEGUNDA CONDUCIDO,,PF551203-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A02E09-B,5,,63.7,95,0,active
PINON DE TERCERA CONDUCIDO,,PF551204,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,47.6,71,0,active
PINON DE CUARTA CONDUCIDO,,PF551205,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,63.7,95,0,active
ARANDELA DE PINON DE SEGUNDA,,PF551206,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A02E09-B,5,,2.1,3,0,active
EMBRAGUE COMPLETO,,PF551403,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-D,5,,535.5,803,0,active
RESORTE DE PRENSA,,PF551405,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-A,5,,6.3,9,0,active
BASE DE EMBRAGUE,,PF551406,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB2-B,5,,24.5,37,0,active
TAMBOR DE CAMBIOS,,PF561000,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,102.9,154,0,active
TAMBOR DE CAMBIOS,,PF561000-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-C,5,,102.9,154,0,active
EJE DE SELECTOR DE CAMBIOS,,PF561002,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-W,5,,9.8,15,0,active
TAMBOR DE CAMBIOS,,PF561010,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-B,5,,102.9,155,0,active
EJE DE CAMBIOS,,PF561200,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-E,5,,73.5,110,0,active
EJE DE CAMBIOS,,PF561200-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,73.5,110,0,active
FILTRO DE AIRE COMPLETO,,PF581012,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E08-D,5,,23.8,35,0,active
FILTRO DE AIRE COMPLETO,,PF581012-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,23.8,35,0,active
CARBURADOR COMPLETO,,PF581200,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,543.2,815,0,active
CARBURADOR COMPLETO,,PF581268,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-B,5,,543.2,815,0,active
CARBURADOR COMPLETO,,PF581268-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,543.2,815,0,active
TUBO DE ADMISION,,PF581401,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,39.2,58,0,active
MANGA DE DUCTO DE ADMISION,,PF581402,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB4-A,5,,15.4,23,0,active
AISLANTE DEL COLECTOR DE ADMISION,,PF581423,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,4.2,6,0,active
AISLANTE DEL COLECTOR DE ADMISION,,PF581423-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-B,5,,4.2,6,0,active
FILTRO DE AIRE,,PF582904,,fcafb8c9-88d9-4bf7-8067-f0b124b3f178,,02A04E15-C,5,,111.3,167,0,active
ELEMENTO FILTRO DE AIRE,,PF582986,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E08-D,5,,111.3,167,0,active
FILTRO DE AIRE BAJAJ-AMARILLO,,PF583029-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-D,5,,0,0,0,active
PROTECTOR DE SILENCIADOR,,PF591045,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-A,5,,23.1,35,0,active
TANQUE DE COMBUSTIBLE BLANCO,,PF71012D,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,PISO,5,,1159.2,1739,0,active
TANQUE DE COMBUSTIBLE AZUL,,PF71013E,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,PISO,5,,1159.2,1738,0,active
TANQUE DE COMBUSTIBLE ROJO,,PF71013F,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R01-D,5,,1159.2,1739,0,active
GUARDABARRO DELANTERO AZUL,,PF72013E,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A03E11-D,5,,343,515,0,active
GUARDABARRO DELANTERO AZUL,,PF72013E-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-C,5,,343,515,0,active
AMARRILLA,,PF72013F,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE02-B,5,,343,515,0,active
CUBIERTA LATERAL IZQUIERDO NEGRO,,PF7301X3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-E,5,,135.1,203,0,active
CUBIERTA LATERAL IZQUIERDA BOXER 150 ALLOY 4TA,,PF7301X3-A,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL IZQUIERDA BOXER-150,,PF7301X3-A-1,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E13-D,5,,79,120,0,active
CUBIERTA LATERAL DERECHA BLANCA 4TA BOXER,,PF73022D,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-W,5,,50,90,0,active
CUBIERTA LATERAL DERECHA BLANCO,,PF73022D-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-E,5,,149.1,224,0,active
AMARRILLA,,PF73023E,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-E,5,,148.4,223,0,active
CUBIERTA LATERAL DERECHA AZUL 4TA BOXER,,PF73023E-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-W,5,,50,90,0,active
CILINDRO COMPLETO 250CC,,PF73023F,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-E,5,,149.1,224,0,active
CUBIERTA LATERAL DERECHO ROJO,,PF73023F-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-E,5,,149.1,224,0,active
AMARRILLA,,PF7302X3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-E,5,,135.1,203,0,active
CUBIERTA LATERAL DERECHA GRIS 4TA BOXER,,PF7302X3-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-W,5,,50,90,0,active
CUBIERTA LATERAL DERECHA NEGRA 4TA BOXER,,PF7302X3-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-W,5,,50,90,0,active
CUBIERTA LATERAL DERECHA BOXER 150 ALLOY 4TA,,PF7302X3-A,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL DERECHA BOXER-150,,PF7302X3-A-1,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E13-D,5,,79,120,0,active
MASCARA DE FARO DEL. BLANCO,,PF74012D,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-D,5,,151.2,227,0,active
MASCARA CON VISOR AZUL BOXER-150 AMARILLA,,PF74013E-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,01A01E18-A,5,,97,140,0,active
MASCARAS AZUL BOXER-150 4TA ALLOY AMARILLA,,PF74013E-A-1,,7824585b-78ff-407d-b2de-c945c7d3d33a,,01A01E18-A,5,,70,120,0,active
MASCARA DE FARO DEL. ROJO,,PF74013F,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-D,5,,151.2,227,0,active
MASCARAS ROJO VINO BOXER-150 4TA ALLOY AMARILLA,,PF74013F-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,01A01E18-A,5,,70,120,0,active
MASCARA DE FARO DEL. NEGRO,,PF7401X3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-D,5,,153.3,230,0,active
MASCARA DE FARO DEL. NEGRO,,PF7401X3-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-D,5,,153.3,230,0,active
MASCARA DE FARO DEL. NEGRO,,PF7401X3-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE01-B,5,,153.3,230,0,active
MASCARA DE FARO DEL. NEGRO,,PF7401X3-3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE03-A,5,,153.3,230,0,active
MASCARA DE FARO CON PARABRISA NEGRA BOXER,,PF7401X3-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,00A00R02-W,5,,97,140,0,active
PROTECTOR DE MANUBRIO PROTAPER,,PT00001,,dc126991-70e4-4698-92e8-7bd2127d1c49,,02A04E15-C,5,,48,70,0,active
ACEITE REPSOL QUALIFIER TELESCOPIO 1LT 5W,,R-05QUALIF,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,62.5,100,0,active
ACEITE REPSOL QUALIFIER TELESCOPIO 1LT 5W,,R-05QUALIF-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-C,5,,62.5,100,0,active
ACEITE REPSOL SMARTER 10W-30 1LTR SEMI SINTETICO,,R-1030SMAR,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-C,5,,104,120,0,active
ACEITE REPSOL SMARTER 10W-30 1LTR SEMI SINTETICO,,R-1030SMSS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-W,5,,104,120,0,active
ACEITE REPSOL RACING NARANJA 10W-40,,R-1040RACN,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,168,190,0,active
ACEITE REPSOL RACING 10W-40 PLOMO,,R-1040RACP,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,168.75,190,0,active
ACEITE REPSOL RACING 10W-40 PLOMO,,R-1040RACP-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,PISO,5,,168.75,190,0,active
ACEITE REPSOL SMARTER 10W-40,,R-1040SMAR,,44521da6-8195-4ada-85c5-06bca9f06c2e,,PISO,5,,168.75,190,0,active
ACEITE REPSOL RACING 10W-40 1LT. FULL SINTETICO,,R-1040SMFS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-C,5,,168.75,190,0,active
ACEITE REPSOL SMARTER 10W-40 SEMI SINTETICO,,R-1040SMSS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,03A01E17-A,5,,168.75,190,0,active
ACEITE REPSOL SMARTER 10W-40 SEMI SINTETICO,,R-1040SMSS-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-W,5,,94.5,120,0,active
ACEITE REPSOL RACING 10W-50,,R-1050RACE,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,168.75,200,0,active
ACEITE REPSOL RACING 10W-60,,R-1060RACE,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,168.75,200,0,active
ACEITE REPSOL RACING 10W-60,,R-1060RACE-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,PISO,5,,168.75,200,0,active
ACEITE REPSOL QUALIFIER TELESCOPIO 1LT 10W,,R-10QUALIF,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,168.75,200,0,active
ACEITE REPSOL QUALIFIER TELESCOPIO 1LT 10W,,R-10QUALIF-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-C,5,,168.75,200,0,active
ACEITE 15W40 SEMI SINTETICO AUTOMOVIL,,R-1540SSAU,,44521da6-8195-4ada-85c5-06bca9f06c2e,,03A01E16-B,5,,350,480,0,active
ACEITE REPSOL RACING 15W-50 FULL SINTETICO,,R-1550SMFS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-A,5,,168.75,200,0,active
ACEITE REPSOL SMARTER 15W-50 SEMI SINTETICO,,R-1550SMSS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,104,120,0,active
ACEITE REPSOL SMARTER 15W-50 SEMI SINTETICO,,R-1550SMSS-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-B,5,,104,120,0,active
ACEITE REPSOL RIDER 20W-50 MINERAL,,R-2050RIDR,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-F,5,,59.5,80,0,active
ACEITE REPSOL RIDER 20W-50 MINERAL,,R-2050RIDR-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-W,5,,59.5,80,0,active
ACEITE REPSOL SMARTER 20W-50 RIDER MINERAL,,R-2050RIDR-2,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,60,80,0,active
ACEITE REPSOL SMARTER 20W-50 FULL SINTETICO,,R-2050SMFS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-D,5,,175,210,0,active
ACEITE REPSOL SMARTER 20W-50 SEMI SINTETICO,,R-2050SMSS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,ESTANTERIA REPSOL-A,5,,94.5,120,0,active
ACEITE PARA TRANSMISION REPSOL 75W,,R-75WTRANS,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-E,5,,75,100,0,active
ACEITE PARA TRANSMISION REPSOL 75W,,R-75WTRANS-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,03A01E17-A,5,,75,100,0,active
GUIA DE CADENA,,RA511001,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,33.6,51,0,active
CADENA DE LEVAS,,RA511202,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,71.4,107,0,active
TAPA DE FILTRO DE AIRE,,RC581009,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,77,116,0,active
TAPA LATERAL DERECHA BM 015 TRYPTON NEGRO/ROJO,,RD22M26,,a0f58ef2-eda0-4829-9d5d-9a656af9ad43,,02A04E15-D,5,,50,75,0,active
TAPA LATERAL IZQUIERDA BM 015 TRYPTON NEGRO/ROJO,,RD22M26-1,,a0f58ef2-eda0-4829-9d5d-9a656af9ad43,,02A04E15-D,5,,50,75,0,active
DESENGRASANTE DE MOTOR REPSOL NARANJA,,R-DENGINEN,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-C,5,,62,90,0,active
DESENGRASANTE DE MOTOR REPSOL NARANJA,,R-DENGINEN-1,,44521da6-8195-4ada-85c5-06bca9f06c2e,,PISO,5,,62,90,0,active
LIQUIDO DE FRENO DOT 3 REPSOL,,R-DOT3BRKE,,44521da6-8195-4ada-85c5-06bca9f06c2e,,03A01E17-A,5,,20,30,0,active
PASTILLA DE FRENO PULSAR 200NS RIFFEL,,RF100657,,395308ca-9424-4261-bab1-dd947ae594f8,,01A02E08-A,5,,39,60,0,active
PASTILLA DE FRENO PULSAR 200NS RIFFEL,,RF100657-1,,395308ca-9424-4261-bab1-dd947ae594f8,,01A02E08-B,5,,45,80,0,active
PINON RIFFEL C100 BIZ 25017,,RF25017,,04f109a3-1431-403d-b5f8-ed09760ca4d1,,01A02E08-W,5,,22,40,0,active
PINON RIFFEL C100 BIZ 25018,,RF25018,,04f109a3-1431-403d-b5f8-ed09760ca4d1,,01A02E08-W,5,,24,40,0,active
PINON RIFFEL CG160 25111,,RF25111,,395308ca-9424-4261-bab1-dd947ae594f8,,01A02E08-W,5,,23,40,0,active
PINON RIFFEL CG125 25115,,RF25115,,395308ca-9424-4261-bab1-dd947ae594f8,,01A02E08-W,5,,22,40,0,active
KIT DE TRANSMISION DUKE 200 RIFFEL 4 HUECOS,,RF91434,,395308ca-9424-4261-bab1-dd947ae594f8,,02A02E10-A,5,,463,550,0,active
GRASA EN SPRAY PARA CADENAS REPSOL QUALIFER CHAIN DRY,,R-GRQUADRY,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-E,5,,68.75,100,0,active
LIMPIADOR DESENGRASANTE REPSOL QUALIFIER,,R-LDQUALIF,,44521da6-8195-4ada-85c5-06bca9f06c2e,,02A00EM-A,5,,57,90,0,active
LUBRICANTE DE CADENA REPSOL CHAIN,,R-LUBCADCH,,44521da6-8195-4ada-85c5-06bca9f06c2e,,PISO,5,,68.75,90,0,active
LLANTAS TRASERA RAPTOR 100/90X19,,RP1009019,,7ddf747c-86f8-4da0-930d-61e9d03e2bf4,,ESTANTERIA LLANTAS,5,,370,450,0,active
CASCO RIVEST NEGRO,,RTHBLACK,,e2c86a3c-9276-4725-a7eb-542ed19ed4ca,,EXHIBIDOR,5,,650,800,0,active
CASCO RIVEST BLANCO,,RTHWHITE,,e2c86a3c-9276-4725-a7eb-542ed19ed4ca,,EXHIBIDOR,5,,650,800,0,active
MORDAZA DE FRENO DELANTERO RUSSIN,,RU00001,,5dc92abf-9b86-49bd-941c-02d9648ad4c1,,02A03E11-C,5,,130,180,0,active
MORDAZA DE FRENO TRASERO RUSSIN,,RU00002,,5dc92abf-9b86-49bd-941c-02d9648ad4c1,,02A03E11-C,5,,170,220,0,active
ACEITE MOTOREX SEMI SINTETICO FOUR STROKE PLOMO 10W-40,,RXSS1040,,11bc2679-f501-4d84-a7d6-daa0382731dc,,02A00EM-B,5,,120,150,0,active
ACEITE MOTOREX SEMI SINTETICO PLOMO 15W-50,,RXSS1550,,11bc2679-f501-4d84-a7d6-daa0382731dc,,02A00EM-A,5,,120,150,0,active
ACEITE MOTOREX TOP SPEED PLOMO 10W-30,,RXTP1030,,11bc2679-f501-4d84-a7d6-daa0382731dc,,02A00EM-C,5,,158,220,0,active
ACEITE AZUL SHELL ADVANCE 15W-50,,S-ADV15W50,,98d5bffc-436f-48fc-b5f2-b762090f9518,,02A00EM-A,5,,98,120,0,active
ACEITE AZUL SHELL ADVANCE 15W-50,,S-ADV15W50-1,,98d5bffc-436f-48fc-b5f2-b762090f9518,,PISO,5,,98,120,0,active
ACEITE DE MOTOR SHELL ADVANCE FULL SINTETICO 15W-50,,S-AFS15W50,,98d5bffc-436f-48fc-b5f2-b762090f9518,,02A00EM-B,5,,130,150,0,active
ACEITE SHELL 20W-50 PREMIUM MINERAL,,S-APM20W50,,98d5bffc-436f-48fc-b5f2-b762090f9518,,ESTANTERIA MOTUL-B,5,,80,95,0,active
ACEITE SHELL ADVANCE AX7 SINTETICO 15W-50,,S-ASI15W50,,98d5bffc-436f-48fc-b5f2-b762090f9518,,ESTANTERIA MOTUL-B,5,,97,120,0,active
ACEITE SHELL ULTRA 10W-40 FULL SINTETICO,,S-AUF10W40,,98d5bffc-436f-48fc-b5f2-b762090f9518,,ESTANTERIA MOTUL-B,5,,130,150,0,active
ACEITE SHELL ULTRA 15W-50 FULL SINTETICO,,S-AUF15W50,,98d5bffc-436f-48fc-b5f2-b762090f9518,,ESTANTERIA MOTUL-B,5,,130,150,0,active
LLANTA TRASERA SHANA 110/90X17,,SH1109017,,4dd9e4d5-26a0-4771-8ce7-1cf9ea13dc8a,,ESTANTERIA LLANTAS,5,,390,480,0,active
ACELERADOR RAPIDO DEPORTIVA,,SP-ACERAPIDD,,dac897eb-347e-4184-8311-ac5654f9097a,,01A01E03-W,5,,42,70,0,active
FILTRO DE AIRE DEPORTIVO 250,,SP-FILTER250,,dac897eb-347e-4184-8311-ac5654f9097a,,02A02E10-C,5,,28,40,0,active
MANGA PARA MANO,,SP-MANGPMON,,dac897eb-347e-4184-8311-ac5654f9097a,,01A01E03-B,5,,18,25,0,active
PASA MONTANA,,SP-PASAMONT,,dac897eb-347e-4184-8311-ac5654f9097a,,01A01E03-B,5,,21,30,0,active
TAPA DE PINON DEPORTIVA,,SP-TPAPINON,,dac897eb-347e-4184-8311-ac5654f9097a,,01A01E03-W,5,,41,70,0,active
CASCO SHIRO DEPORTIVO ROJO CON NEGRO,,SSPORTRB,,2e92db23-c5f1-4972-8a4e-7437256200c6,,EXHIBIDOR,5,,650,800,0,active
CASCO SHIRO ROJO CON BLANCO,,SSPORTRW,,2e92db23-c5f1-4972-8a4e-7437256200c6,,EXHIBIDOR,5,,650,800,0,active
TAPA DE TANQUE TAURUS,,TAURUS007,,75ad59ad-6c94-4117-a92f-b87a044749bf,,01A01E03-W,5,,23,35,0,active
LLANTA DELANTERA TECHNIC 90/90X21,,TC909021,,7e93071a-a107-4d71-99a8-2b0d57b3b61e,,ESTANTERIA LLANTAS,5,,450,550,0,active
LLANTA TECHNIC 90/90X18,,TE909018,,7e93071a-a107-4d71-99a8-2b0d57b3b61e,,ESTANTERIA 2 LLANTAS,5,,390,480,0,active
LLANTA TECHNIC 90/90X21,,TE909021,,7e93071a-a107-4d71-99a8-2b0d57b3b61e,,ESTANTERIA 2 LLANTAS,5,,450,550,0,active
LLANTA TRILHA 100/80X18,,TH1008018,,2857d24b-a73d-4750-9175-75a0359ac600,,ESTANTERIA 2 LLANTAS,5,,280,360,0,active
FILTRO DE AIRE REDONDO TITAN,,TITANAIR,,7b8c42fb-77cc-4dd7-b8e4-6bc253052938,,02A02E10-A,5,,28,40,0,active
AMORTIGUADOR TITAN,,TITANBMP,,7b8c42fb-77cc-4dd7-b8e4-6bc253052938,,02A03E11-B,5,,238,280,0,active
TENSOR DE CADENA CG-TYTAN,,TITANCG161,,7b8c42fb-77cc-4dd7-b8e4-6bc253052938,,02A02E11-A,5,,10,20,0,active
FILTRO DE AIRE TITAN,,TITANFIL,,7b8c42fb-77cc-4dd7-b8e4-6bc253052938,,01A02E08-C,5,,23,40,0,active
MANDO COMPLETO TITAN,,TITANMNC,,7b8c42fb-77cc-4dd7-b8e4-6bc253052938,,01A01E03-W,5,,83,130,0,active
TABLERO DE VELOCIMETRO TITAN,,TITANVLC,,7b8c42fb-77cc-4dd7-b8e4-6bc253052938,,02A02E10-A,5,,145,180,0,active
PASTILLA DE FRENO DELANTERO TEKKEN,,TKPASTB,,b85b5a17-d8fe-44d3-b025-8fc21913801a,,01A02E08-A,5,,16,25,0,active
PASTILLA DE FRENO DELANTERO TEKKEN,,TKPASTB-1,,b85b5a17-d8fe-44d3-b025-8fc21913801a,,01A02E08-B,5,,16,25,0,active
ROSETA 38T TRILHA,,TORROSETA,,f3a8dc19-1e71-473c-b5d1-b8c003b732c1,,01A02E07-W,5,,62,80,0,active
PINON TRILA 13T,,TR00013,,2857d24b-a73d-4750-9175-75a0359ac600,,01A02E08-W,5,,24,40,0,active
PINON TRILA 13T APACHE RTRT200,,TR00013-1,,2857d24b-a73d-4750-9175-75a0359ac600,,01A02E08-W,5,,17,25,0,active
PINON TRILHA 13T,,TR00013-2,,2857d24b-a73d-4750-9175-75a0359ac600,,01A02E08-W,5,,15,25,0,active
PINON 14T TRILAH,,TR00014,,2857d24b-a73d-4750-9175-75a0359ac600,,01A02E08-W,5,,15,25,0,active
